# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=2356
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=models/demo_resid_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1_1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2_1,ar.1,sigma,nu,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,b_Intercept
-208.363,0.994843,0.0208466,8,255,0,221.654,-0.0309558,-8.12791,-0.0793582,-1.64298,-2.28434,-1.7306,0.764184,-0.896132,1.05345,-0.884591,0.815549,0.172337,0.700436,1.81304,-0.585871,-0.315744,1.95744,0.474436,-1.39067,0.120378,0.447,0.446123,4.01806,-0.0647205,-1.33993,-1.86299,-1.41139,0.623229,-0.730839,0.859142,-0.721427,0.0207456,0.0843173,0.21825,-0.070526,-0.0380087,0.235633,0.0571117,-0.167406,-0.0309558
-203.815,0.94495,0.0388475,4,31,0,224.502,-0.0742174,-8.15319,0.489695,-1.20493,-2.50794,-1.47392,0.18612,-1.14509,1.02955,-0.31312,0.765052,-0.475084,0.967435,0.888467,-0.0302852,-0.266392,1.36057,0.318555,-1.16002,0.11939,0.571929,0.420957,3.28765,0.374642,-0.921831,-1.91871,-1.12763,0.142391,-0.876051,0.78766,-0.239553,-0.05672,0.115502,0.106074,-0.00361574,-0.0318044,0.162438,0.0380322,-0.138494,-0.0742174
-203.868,0.943904,0.0623538,5,31,0,218.817,-0.168433,-7.63466,0.852954,-1.58237,-2.13963,-0.638559,0.346674,-0.819548,1.62728,-0.440262,0.778887,-0.184302,0.545627,2.13322,-0.529682,-1.21057,1.72986,-1.08901,-1.07731,0.134819,0.451265,0.4809,3.69688,0.664355,-1.23249,-1.66653,-0.497365,0.27002,-0.638336,1.26747,-0.342914,-0.0248474,0.0735608,0.287599,-0.071411,-0.163208,0.233217,-0.14682,-0.145242,-0.168433
-200.422,0.191149,0.100128,5,31,0,218.164,-0.149267,-7.93669,1.24917,-2.17321,-1.68546,-0.601142,1.21936,-0.686416,1.50034,-0.884508,1.07914,-0.620798,0.967416,1.3308,-1.2788,-1.13219,2.13361,-0.671593,-1.72678,0.0902223,0.388025,0.483529,5.09915,1.34803,-2.3452,-1.81884,-0.648717,1.31587,-0.74074,1.61908,-0.954509,-0.0560098,0.0872825,0.120068,-0.115376,-0.102149,0.192499,-0.0605927,-0.155794,-0.149267
-198.944,0.99628,0.0153835,8,255,0,211.942,-0.0767638,-9.88947,-0.266216,-0.519332,-1.29973,-0.804009,-0.204761,-2.80976,-0.906472,1.33595,3.15992,-0.557959,1.12912,0.317927,-1.06303,2.35187,0.0973526,0.939563,1.07284,0.0728609,0.465628,0.536734,5.45081,-0.841222,-1.64105,-4.10705,-2.5406,-0.647027,-8.87861,-2.86438,4.22151,-0.0406534,0.082269,0.0231644,-0.0774531,0.171359,0.0070932,0.0684573,0.0781682,-0.0767638
-187.027,0.997579,0.0294382,6,63,0,207.625,-0.13652,-10.7282,-0.479841,-0.352814,-0.844512,-0.61732,0.226525,-2.08739,0.744235,-0.301359,4.49208,-0.810862,1.0665,1.40027,-0.0541833,1.39218,0.473646,0.806725,-0.72697,0.100157,0.239977,0.30344,1.67925,-2.15549,-1.58487,-3.79362,-2.77305,1.01757,-9.3767,3.34316,-1.35373,-0.0812134,0.106817,0.140246,-0.00542682,0.139436,0.0474389,0.0807991,-0.072811,-0.13652
-190.184,0.200764,0.0562946,3,7,0,199.676,0.0116555,-10.7435,-0.530904,-0.313016,-0.809758,-0.533909,0.157118,-1.98943,0.781222,-0.290631,4.54718,-0.840714,1.07898,1.38416,0.0302929,1.47217,0.495076,0.88315,-0.789326,0.099103,0.240963,0.301184,1.65862,-2.41412,-1.42334,-3.68211,-2.42778,0.714444,-9.04631,3.55236,-1.32155,-0.0833173,0.10693,0.137174,0.00300212,0.145897,0.0490635,0.0875228,-0.0782246,0.0116555
-188.947,0.995604,0.00938182,8,255,0,200.561,-0.18022,-10.8086,-0.808511,-0.390431,-0.919742,-0.455698,-0.566376,-1.2195,1.13564,0.219494,2.83072,-0.37864,0.344411,0.695279,-0.522175,1.05275,1.67843,0.243318,-0.97787,0.219883,0.400241,0.454757,5.81057,-2.28867,-1.1052,-2.60353,-1.28995,-1.60325,-3.45206,3.21467,0.621327,-0.0832565,0.0757302,0.15288,-0.114818,0.231482,0.369058,0.0535016,-0.215017,-0.18022
-189.413,0.993535,0.0179149,7,127,0,202.681,-0.179501,-10.4554,-1.11438,-0.960042,-2.0159,-0.555732,0.0318744,-1.75699,1.29976,1.01339,1.54193,-0.460074,0.658702,0.47155,-0.237904,1.81054,1.39822,1.02741,-1.87595,0.131203,0.2516,0.348692,1.96524,-1.7183,-1.48031,-3.10837,-0.856897,0.0491481,-2.70915,2.00413,1.56258,-0.060363,0.0864236,0.0618687,-0.0312137,0.237548,0.18345,0.134799,-0.24613,-0.179501
-182.056,0.986127,0.0337231,6,63,0,198.251,-0.0719824,-12.2142,0.96844,-0.745351,-1.16235,-0.53339,0.0698545,-1.31174,0.238667,0.173509,3.19624,-0.306428,0.837054,2.58651,-0.91294,0.579523,1.73209,0.580492,-1.46469,0.118951,0.252072,0.395096,3.58152,3.09537,-2.38232,-3.71515,-1.70484,0.223272,-4.19263,0.762837,0.554577,-0.0364499,0.0995686,0.307669,-0.108595,0.068935,0.206034,0.0690502,-0.174226,-0.0719824
-184.066,0.104775,0.0615532,4,19,0,191.323,-0.130598,-12.1349,1.14212,-0.682543,-1.05243,-0.50587,-0.0313717,-1.38975,0.433705,0.130138,3.40855,-0.269498,0.65259,2.63035,-0.780549,0.593032,1.7734,0.472083,-1.58371,0.124469,0.284431,0.4068,3.60202,3.89299,-2.32649,-3.58725,-1.72428,-0.106932,-4.73705,1.47831,0.443582,-0.033544,0.0812269,0.327395,-0.0971538,0.0738138,0.220732,0.0587595,-0.197122,-0.130598
-184.167,0.987221,0.00822371,8,255,0,193.362,-0.162879,-11.8815,-0.414228,-0.709507,-0.858295,-0.353844,0.0261942,-0.512521,0.364745,-0.399071,4.48728,-0.46188,1.03564,0.208553,-1.01872,0.0815727,0.121479,-0.598111,-0.707749,0.0952886,0.176238,0.335048,1.80807,-1.85876,-3.18376,-3.85141,-1.5878,0.117541,-2.29982,1.63671,-1.79074,-0.0440119,0.0986851,0.0198727,-0.0970729,0.00777295,0.0115755,-0.0569932,-0.0674405,-0.162879
-184.55,0.992555,0.0151183,7,127,0,194.721,-0.153336,-12.0038,-0.802696,-0.395385,-0.957073,-0.533421,0.193425,-1.28071,1.15719,0.668478,4.32321,-0.763705,1.15554,2.65094,-0.580128,0.745426,1.04861,-0.0988657,0.140717,0.0702674,0.306979,0.383015,4.63238,-3.47022,-1.70933,-4.13763,-2.30609,0.836217,-5.53678,5.00278,2.88997,-0.0536636,0.081197,0.186274,-0.0407641,0.0523792,0.0736831,-0.00694704,0.00988783,-0.153336
-184.991,0.847779,0.0279619,7,255,0,195.669,-0.0539167,-13.5394,1.81819,-0.715814,-1.14303,-0.637826,0.231348,-1.52541,0.74623,-0.330056,3.4618,-0.157803,0.744319,0.794418,-1.0202,0.0863394,0.963891,-1.50233,-0.0325258,0.101879,0.118378,0.32212,1.69151,6.29419,-2.478,-3.95694,-2.20802,0.800881,-5.28067,2.5833,-1.14259,-0.0160769,0.0758307,0.0809348,-0.103938,0.00879621,0.0982006,-0.153056,-0.00331371,-0.0539167
-186.939,0.109471,0.0337412,4,15,0,196.21,-0.075862,-13.5094,1.81418,-0.706575,-1.22181,-0.63478,0.24962,-1.55191,0.717746,-0.352045,3.36239,-0.145143,0.752524,0.809044,-1.02817,0.0469852,0.93348,-1.49705,-0.0055047,0.0998436,0.119801,0.350061,1.68741,6.09997,-2.37578,-4.10821,-2.13438,0.839319,-5.21813,2.41334,-1.18371,-0.0144916,0.0751348,0.0807779,-0.102656,0.00469118,0.0932021,-0.149471,-0.000549609,-0.075862
-186.201,0.995172,0.00492529,9,511,0,199.474,-0.0969423,-11.1036,-1.09594,-1.00201,-1.30805,-0.735339,-0.281359,-0.765586,0.194551,1.44786,2.92796,-0.436515,1.05447,1.56576,-1.51166,1.51338,1.24389,2.24883,-0.882382,0.0917142,0.170138,0.322517,1.89615,-3.20887,-2.93385,-3.82991,-2.15304,-0.823808,-2.24161,0.569638,4.23927,-0.0400346,0.0967098,0.143602,-0.13864,0.138799,0.114083,0.206249,-0.0809269,-0.0969423
-188.274,0.963648,0.00913565,8,255,0,199.279,-0.0648512,-11.1138,-1.13458,-0.971765,-1.5101,-0.766951,-0.326785,-0.678744,0.164559,0.97169,2.27915,-0.461977,0.869051,0.940323,-1.55184,1.20482,0.834459,1.87798,-0.889649,0.125773,0.152938,0.330669,2.08344,-2.58588,-2.2148,-3.44176,-1.748,-0.744793,-1.54696,0.375054,2.21463,-0.058104,0.109303,0.118267,-0.195179,0.151533,0.104952,0.236199,-0.111893,-0.0648512
-188.199,0.993371,0.0153522,7,255,0,204.408,-0.0670553,-11.9239,0.181611,-2.18683,-1.63261,-1.45807,0.155225,-0.729551,1.06838,0.282465,2.46183,-0.355888,0.616225,1.41019,0.200748,0.133273,0.518862,-1.94366,-1.00427,0.120515,0.407256,0.401289,3.21242,0.447096,-5.38361,-4.01921,-3.58953,0.382137,-1.79603,2.63017,0.695382,-0.0428898,0.0742643,0.169949,0.0241932,0.0160614,0.0625306,-0.234241,-0.121029,-0.0670553
-190.8,0.989863,0.0277861,7,255,0,198.153,-0.150678,-8.21135,0.618098,-1.39763,-1.30663,-0.962868,2.02213,-1.67086,1.70103,0.558261,2.47809,-0.388251,1.07713,1.12011,0.577105,0.932399,1.56042,2.19196,0.283901,0.10479,0.319372,0.368926,3.97178,1.5317,-3.46345,-3.23794,-2.38608,5.01102,-4.14054,4.21531,1.38342,-0.0406849,0.112873,0.117376,0.0604748,0.0977061,0.163517,0.229695,0.0297499,-0.150678
-188.228,0.603119,0.0493172,6,63,0,204.913,-0.123545,-8.05644,0.543288,-0.760849,-0.646708,-0.737908,0.180771,-2.05311,0.887116,0.947692,3.40005,-0.748387,1.01911,0.837506,-0.0114168,0.769946,0.784801,2.34518,-0.554216,0.071531,0.362217,0.423142,4.11037,1.84721,-2.58692,-2.19884,-2.50892,0.61463,-6.98067,3.01624,3.2222,-0.0535329,0.0728981,0.0599076,-0.000816656,0.055075,0.0561376,0.167753,-0.0396436,-0.123545
-184.246,0.982058,0.0300648,6,63,0,198.58,-0.141692,-8.54267,-0.304292,-1.83355,-1.2763,-1.21318,0.464537,-1.12102,-0.0041613,0.466024,2.75764,-0.206229,0.639591,1.00743,-0.7227,0.60963,1.17064,-0.812324,-0.864405,0.115451,0.0730532,0.405998,4.04981,-0.83913,-5.05627,-3.51958,-3.34552,1.28103,-3.09138,-0.0114754,1.28513,-0.0238093,0.0738411,0.116308,-0.0834361,0.0703821,0.13515,-0.0937832,-0.099796,-0.141692
-180.772,0.356248,0.051718,5,63,0,192.433,-0.114522,-8.38786,0.0291826,-0.672833,-1.20011,-0.678812,0.754033,-2.04189,-0.388738,0.601972,2.60076,-0.257418,0.785842,1.68059,-0.795276,0.134142,0.492657,-1.37653,-0.0667728,0.141937,0.235031,0.344718,2.43588,0.0758969,-1.74988,-3.12119,-1.76543,1.96106,-5.31045,-1.01101,1.56558,-0.0365373,0.11154,0.238539,-0.112879,0.0190397,0.0699264,-0.195381,-0.00947754,-0.114522
-180.584,0.994004,0.0163392,8,255,0,189.118,-0.149143,-10.4877,-0.27493,-0.853655,-1.18307,-0.627523,0.215976,-2.06215,0.743334,-0.367141,2.7454,-0.379283,0.72702,1.11678,-0.503368,-0.286784,0.655547,1.4612,-0.16455,0.110808,0.190318,0.323057,2.77908,-0.754793,-2.34362,-3.248,-1.7228,0.592939,-5.66142,2.04075,-1.00795,-0.0420275,0.0805592,0.123748,-0.0557769,-0.0317778,0.0726396,0.161912,-0.0182334,-0.149143
-181.75,0.663166,0.0289038,7,255,0,192.386,-0.101386,-7.5823,0.218052,-1.58534,-1.13026,-0.860077,0.371677,-1.14155,-0.20702,0.238268,2.07623,-0.348596,0.766691,1.85318,-0.543813,0.549384,0.8202,1.44898,-0.175864,0.104034,0.267466,0.358088,2.23083,0.452725,-3.29151,-2.34667,-1.78571,0.771685,-2.37011,-0.42982,0.494698,-0.0362658,0.0797618,0.192794,-0.056575,0.0571545,0.0853285,0.150743,-0.0182958,-0.101386
-185.213,0.904787,0.0210786,7,191,0,196.505,-0.194162,-8.0526,-0.1594,-1.67638,-1.11083,-1.07397,-0.010975,-1.24263,-0.0915667,0.635113,2.79627,-0.563563,0.934304,1.91965,-0.0709796,0.648727,0.59953,0.968922,0.340062,0.107833,0.257989,0.382584,3.19487,-0.445725,-4.68762,-3.10619,-3.00311,-0.0306891,-3.47475,-0.256046,1.77595,-0.0607705,0.100749,0.207001,-0.00765392,0.069954,0.0646489,0.104481,0.0366698,-0.194162
-183.433,0.978056,0.0291586,7,127,0,194.841,-0.178779,-8.11969,0.0870099,-0.519109,-1.26128,-0.387196,1.12475,-2.33416,0.399792,1.33023,2.50131,-0.170056,0.689526,0.741414,-0.808097,0.201818,1.73464,2.10891,-0.0634605,0.167826,0.159503,0.330568,2.33103,0.217639,-1.29845,-3.15485,-0.968499,2.81335,-5.83847,1,3.32732,-0.0285398,0.11572,0.124428,-0.13562,0.0338702,0.291117,0.353929,-0.0106503,-0.178779
-180.051,0.411581,0.0485767,6,63,0,193.286,-0.0601486,-9.6321,0.469214,-0.795689,-1.1106,-0.641091,0.183511,-1.64503,-0.285996,1.34156,3.28761,-0.420585,0.774943,1.80059,-0.322154,0.527217,0.497157,0.812917,-0.221117,0.109025,0.226664,0.336595,3.13156,1.54259,-2.61591,-3.65121,-2.10765,0.603313,-5.40822,-0.940243,4.41051,-0.0458543,0.0844883,0.196309,-0.0351228,0.0574799,0.0542026,0.0886283,-0.0241073,-0.0601486
-181.067,0.993872,0.0185261,6,127,0,188.605,-0.0260598,-9.71179,0.563287,-0.534226,-1.06943,-0.606987,0.256434,-1.557,-0.273033,1.30192,3.50272,-0.500914,0.945201,2.0045,-0.0951257,0.758843,0.837955,0.846847,-0.188538,0.103602,0.204398,0.431458,3.65158,1.97304,-1.87125,-3.74591,-2.12611,0.898218,-5.45374,-0.956359,4.56026,-0.0518954,0.0979243,0.207669,-0.00985517,0.0786173,0.0868134,0.0877346,-0.0195328,-0.0260598
-181.058,0.966242,0.0319931,5,63,0,191.92,-0.103116,-9.28561,0.110176,-0.904857,-1.12235,-0.774085,-0.0834617,-0.907522,-0.698225,2.01081,3.00823,-0.382833,1.15508,2.26868,-0.640809,0.327554,0.760968,-0.362962,0.218679,0.0918252,0.231658,0.332746,2.26766,0.331434,-2.72202,-3.3763,-2.32862,-0.251072,-2.73003,-2.10042,6.04898,-0.0351537,0.106066,0.208322,-0.0588424,0.0300777,0.0698761,-0.033329,0.0200803,-0.103116
-182.894,0.154129,0.0510569,6,63,0,192.934,-0.0896037,-12.1877,0.363117,-1.2857,-1.52117,-0.930164,-0.0252557,-1.25948,-0.238938,-0.382112,2.88749,-0.232191,0.604121,-0.00575016,-0.407689,0.210555,0.535852,-0.0871396,0.33767,0.137348,0.233856,0.439548,4.18772,1.0485,-3.71244,-4.39236,-2.68584,-0.0729255,-3.63672,-0.689932,-1.10335,-0.031891,0.0829749,-0.000789774,-0.0559954,0.0289194,0.0735983,-0.0119685,0.0463784,-0.0896037
-185.746,0.965614,0.0103674,8,255,0,194.632,-0.0816728,-10.1897,0.168787,-0.166425,-0.771165,-0.339167,0.563062,-1.73243,1.45509,1.29088,3.95488,-0.711071,1.81278,2.78984,-0.786746,1.07023,2.03665,0.448629,-0.18079,0.0576705,0.123927,0.36196,2.88358,0.667531,-0.658193,-3.04987,-1.34137,2.22684,-6.85154,5.75472,5.10529,-0.0410079,0.104544,0.160892,-0.0453721,0.0617207,0.117455,0.0258727,-0.0104263,-0.0816728
-182.891,0.993143,0.0165365,8,255,0,193.628,-0.121904,-9.93085,-0.70614,-1.62863,-0.99343,-0.963133,0.244586,-0.828095,-0.0229711,-1.08955,3.73911,-0.612565,0.529456,1.83997,-0.395049,0.340822,-0.58385,0.187712,-0.355251,0.152632,0.264092,0.382033,2.83234,-2.64034,-6.08963,-3.71454,-3.60126,0.914535,-3.09634,-0.0858914,-4.07393,-0.093497,0.0808119,0.280838,-0.0602971,0.0520204,-0.0891143,0.0286508,-0.0542226,-0.121904
-187.66,0.488569,0.0280509,7,127,0,194.074,-0.174908,-9.01752,0.163544,-0.879284,-0.465533,-0.345234,0.230393,-0.0590975,-0.2442,-1.06577,5.52376,-0.663342,0.798905,0.481138,-0.750776,-0.342653,0.0225103,0.703901,-0.375268,0.10034,0.334507,0.288721,1.58647,0.903377,-4.85695,-2.57149,-1.90699,1.27264,-0.32644,-1.3489,-5.88706,-0.0665595,0.0801619,0.0482773,-0.0753327,-0.0343817,0.00225868,0.0706292,-0.0376543,-0.174908
-192.489,0.819933,0.0135451,8,255,0,206.801,-0.0684786,-7.19228,-0.133881,-0.503846,-1.10399,-0.396857,0.319811,-2.4915,0.877004,2.15039,2.0189,-0.849509,1.77351,1.4979,-0.604028,1.76744,2.3071,-0.194097,-0.330103,0.0669832,0.23024,0.307476,1.76254,-0.270293,-1.01722,-2.22885,-0.801217,0.645668,-5.03011,1.77059,4.34144,-0.0569028,0.118796,0.100334,-0.0404597,0.118389,0.154537,-0.0130013,-0.0221114,-0.0684786
-187.84,0.993376,0.0149149,7,127,0,203.919,-0.16543,-8.19402,0.57467,-1.93472,-1.72122,-0.820293,0.995572,-0.561316,-0.341523,0.949948,1.66011,-0.232532,0.394043,0.992613,-1.01449,1.22768,1.51877,-0.156282,-0.32429,0.141906,0.32704,0.437153,5.30478,0.954014,-3.21184,-2.85741,-1.36178,1.65276,-0.931846,-0.566965,1.57702,-0.0329977,0.0559172,0.140858,-0.143963,0.174215,0.215523,-0.0221774,-0.0460188,-0.16543
-181.611,0.983441,0.025033,6,127,0,198.556,-0.0368887,-7.98186,-0.431232,-1.00261,-0.872126,-0.826775,1.12144,-1.64331,0.594319,-0.49058,4.30765,-0.445636,0.671438,1.04079,-0.0248747,-0.0348908,1.38665,-0.336642,0.539976,0.111681,0.197803,0.399837,3.77768,-1.8576,-4.31891,-3.75681,-3.56146,4.83076,-7.07883,2.56012,-2.11325,-0.049769,0.0749867,0.116236,-0.00277803,-0.00389663,0.154862,-0.0375965,0.0603049,-0.0368887
-181.202,0.393157,0.0407108,6,63,0,190.838,-0.13766,-8.48169,-0.675106,-0.426632,-0.602923,-0.632005,0.284369,-1.54435,1.03335,0.765569,5.04456,-0.374087,0.533759,0.920556,-0.468488,0.434779,2.06399,-1.95028,0.278264,0.189892,0.211369,0.300111,2.23252,-3.40561,-2.15217,-3.04148,-3.18819,1.43452,-7.79056,5.21278,3.86196,-0.0710363,0.101357,0.174807,-0.0889623,0.0825612,0.391935,-0.370343,0.0528401,-0.13766
-180.543,0.968555,0.0158939,7,127,0,189.01,-0.0617049,-8.12743,-0.812261,-0.167499,-0.599487,-0.25573,0.534355,-1.73014,0.800983,-0.456443,4.95865,-0.271316,0.677748,0.702983,-0.525772,0.437935,1.97245,-2.00778,-0.306473,0.137895,0.170071,0.396296,2.92514,-4.02772,-0.830567,-2.97265,-1.26808,2.64968,-8.57914,3.9718,-2.26334,-0.0374131,0.0934582,0.0969379,-0.0725014,0.0603892,0.271991,-0.276863,-0.0422612,-0.0617049
-183.145,0.996229,0.0248463,7,127,0,192.325,-0.132168,-9.69564,-1.74665,-1.02703,-1.47323,-0.861784,0.419157,-1.23536,0.520265,1.13964,2.69073,-0.672402,1.07983,1.52149,-1.16097,0.946027,0.848743,1.27549,-1.94494,0.0903969,0.174798,0.290258,2.07903,-4.69976,-2.76347,-3.96407,-2.31883,1.12784,-3.32402,1.39989,3.06647,-0.0607831,0.0976133,0.137538,-0.104948,0.085518,0.0767238,0.115301,-0.175816,-0.132168
-184.536,0.389129,0.0412187,6,127,0,199.082,-0.145807,-10.3076,-1.7014,-1.24878,-1.02418,-0.955685,-0.0283966,-0.884781,0.629162,0.32042,4.01406,-0.654497,0.953749,2.1344,-0.544891,-0.543752,1.33766,-0.0373804,-2.06206,0.109054,0.126645,0.337304,1.80823,-6.82953,-5.01267,-4.11112,-3.83618,-0.113986,-3.55156,2.52549,1.28619,-0.0713752,0.10401,0.232764,-0.0594222,-0.059298,0.145876,-0.00407646,-0.224875,-0.145807
